##total input seqs number with gos: 4408
namespace	description	number	percent	id	genes
BP	immune system process	172	0.0390199637023593	GO:0002376	LOC127933788;LOC127934996;LOC127935149;LOC127935655;LOC127938080;LOC127938147;LOC127938281;LOC127938329;LOC127941434;LOC127941451;LOC127941544;LOC127942413;LOC127942643;LOC127942712;LOC127944228;LOC127944748;LOC127944891;LOC127946195;LOC127946421;LOC127946524;LOC127946734;LOC127947428;LOC127947429;LOC127949240;LOC127949620;LOC127949621;LOC127950597;LOC127950869;LOC127950975;LOC127951417;LOC127951532;LOC127951797;LOC127952613;LOC127952772;LOC127952775;LOC127953786;LOC127957389;LOC127958027;LOC127958326;LOC127958330;LOC127961170;LOC127962110;LOC127962168;LOC127962209;LOC127962450;LOC127963912;LOC127964215;LOC127965053;LOC127965940;LOC127967723;LOC127968030;LOC127969403;LOC127970019;LOC127970497;LOC127971011;LOC127971689;LOC127971813;LOC127971969;LOC127972179;LOC127972486;LOC127972803;LOC127974544;LOC127974717;LOC127975063;LOC127975152;LOC127975153;LOC127975154;LOC127975155;LOC127975328;LOC127975504;LOC127975816;LOC127977132;LOC127978622;LOC127978721;LOC127978745;LOC127978912;LOC127983982;LOC127984241;LOC127985604;LOC127985984;LOC127987397;LOC127987401;LOC127987719;LOC127988123;LOC127988266;LOC127995967;LOC128007603;LOC128010742;LOC128012912;LOC128013215;LOC128013917;LOC128014158;LOC128015693;LOC128016361;LOC128017095;LOC128017159;LOC128017204;LOC128017409;LOC128019519;LOC128019672;LOC128019866;LOC128021302;LOC128021393;LOC128021436;LOC128022127;LOC128022566;LOC128024495;LOC128025114;LOC128025518;LOC128026144;LOC128026192;LOC128026765;LOC128027459;LOC128027775;LOC128028603;LOC128029128;LOC128029246;LOC128029302;LOC128030231;LOC128030588;LOC128030613;LOC128030891;LOC128030950;ada;anxa1a;aplnrb;bnip3la;c1s.2;c4;ccl20b;ccl20l;ccl25b;ccl35.1;cd27;cd74a;cd74b;cd79a;cd79b;cmklr2;ctsk;cxcl12b;cxcl14;cxcl8a;cxcr4b;enpp2;flt3;frk;fynb;g6fl;gata3;hck;il15;irf5;irf8;itga6b;itga6l;itga7;kita;lgals3b;lyn;mfsd6a;msh3;ppp2r3c;si:busm1-266f07.2;si:ch73-340m8.2;si:dkey-192g7.3;si:dkey-88e18.2;src;syk;tapbp.1;tec;yrk
MF	catalytic activity	1250	0.283575317604356	GO:0003824	LOC127933142;LOC127933143;LOC127933171;LOC127933241;LOC127933373;LOC127933383;LOC127933386;LOC127933463;LOC127933497;LOC127933546;LOC127933610;LOC127933616;LOC127933777;LOC127933788;LOC127934005;LOC127934010;LOC127934145;LOC127934227;LOC127934350;LOC127934353;LOC127934357;LOC127934401;LOC127934598;LOC127934627;LOC127934630;LOC127934705;LOC127934732;LOC127934765;LOC127934878;LOC127934913;LOC127935159;LOC127935335;LOC127935386;LOC127935392;LOC127935404;LOC127935413;LOC127935415;LOC127935478;LOC127935481;LOC127935567;LOC127935683;LOC127935724;LOC127935760;LOC127935822;LOC127935846;LOC127935848;LOC127935931;LOC127935988;LOC127937647;LOC127937976;LOC127938005;LOC127938036;LOC127938096;LOC127938227;LOC127938309;LOC127938329;LOC127938332;LOC127938390;LOC127938409;LOC127938454;LOC127938552;LOC127938682;LOC127938716;LOC127938725;LOC127938727;LOC127938759;LOC127938786;LOC127938825;LOC127938832;LOC127938895;LOC127938901;LOC127938940;LOC127939018;LOC127939042;LOC127939046;LOC127939331;LOC127941320;LOC127941321;LOC127941485;LOC127941510;LOC127941512;LOC127941534;LOC127941544;LOC127941575;LOC127941604;LOC127941607;LOC127941643;LOC127941648;LOC127941749;LOC127941800;LOC127941909;LOC127941990;LOC127942001;LOC127942054;LOC127942055;LOC127942064;LOC127942067;LOC127942115;LOC127942417;LOC127942490;LOC127942504;LOC127942588;LOC127942654;LOC127942673;LOC127942677;LOC127942721;LOC127942728;LOC127942748;LOC127942835;LOC127942841;LOC127942862;LOC127942924;LOC127942996;LOC127943076;LOC127943161;LOC127943242;LOC127943301;LOC127943351;LOC127943399;LOC127944219;LOC127944228;LOC127944331;LOC127944409;LOC127944560;LOC127944621;LOC127944627;LOC127944706;LOC127944735;LOC127944737;LOC127944748;LOC127944789;LOC127944855;LOC127944869;LOC127944912;LOC127944924;LOC127945009;LOC127945048;LOC127945077;LOC127945143;LOC127945181;LOC127945828;LOC127945842;LOC127945926;LOC127945971;LOC127945990;LOC127946050;LOC127946067;LOC127946236;LOC127946245;LOC127946252;LOC127946326;LOC127946334;LOC127946348;LOC127946368;LOC127946380;LOC127946523;LOC127946542;LOC127946578;LOC127946579;LOC127946605;LOC127946829;LOC127946835;LOC127946856;LOC127946857;LOC127946898;LOC127946939;LOC127946967;LOC127947089;LOC127947112;LOC127947375;LOC127947390;LOC127947399;LOC127947426;LOC127947500;LOC127947855;LOC127948140;LOC127948167;LOC127948307;LOC127948614;LOC127948666;LOC127948750;LOC127948889;LOC127948922;LOC127949023;LOC127949061;LOC127949147;LOC127949237;LOC127949246;LOC127949251;LOC127949337;LOC127949366;LOC127949377;LOC127949468;LOC127949551;LOC127949554;LOC127949738;LOC127949741;LOC127950188;LOC127950335;LOC127950497;LOC127950607;LOC127950775;LOC127950858;LOC127950904;LOC127950906;LOC127950948;LOC127951000;LOC127951006;LOC127951123;LOC127951236;LOC127951338;LOC127951387;LOC127951398;LOC127951501;LOC127951693;LOC127951808;LOC127951850;LOC127952148;LOC127952379;LOC127952521;LOC127952759;LOC127952860;LOC127952872;LOC127952888;LOC127952889;LOC127952895;LOC127953165;LOC127953218;LOC127953220;LOC127953246;LOC127953250;LOC127953323;LOC127953328;LOC127953331;LOC127953592;LOC127953641;LOC127955109;LOC127955185;LOC127955909;LOC127956149;LOC127956183;LOC127956188;LOC127956216;LOC127956272;LOC127956346;LOC127956655;LOC127956776;LOC127956913;LOC127957142;LOC127957204;LOC127957244;LOC127957406;LOC127957430;LOC127957508;LOC127957515;LOC127957518;LOC127957520;LOC127957597;LOC127957690;LOC127957767;LOC127957939;LOC127957941;LOC127957972;LOC127958014;LOC127958015;LOC127958286;LOC127958320;LOC127958377;LOC127958401;LOC127958781;LOC127958782;LOC127958839;LOC127959112;LOC127959124;LOC127959143;LOC127959184;LOC127959301;LOC127959304;LOC127959384;LOC127959385;LOC127959557;LOC127959626;LOC127959718;LOC127959735;LOC127959780;LOC127959835;LOC127959853;LOC127959931;LOC127960095;LOC127960116;LOC127960178;LOC127960237;LOC127960251;LOC127960470;LOC127961189;LOC127961268;LOC127961297;LOC127961344;LOC127961446;LOC127961650;LOC127961674;LOC127961693;LOC127961980;LOC127962039;LOC127962087;LOC127962138;LOC127962179;LOC127962248;LOC127962334;LOC127962680;LOC127962892;LOC127962979;LOC127963004;LOC127963235;LOC127963277;LOC127963288;LOC127963518;LOC127963684;LOC127963817;LOC127963818;LOC127963850;LOC127963906;LOC127963912;LOC127963966;LOC127964040;LOC127964222;LOC127964224;LOC127964266;LOC127964316;LOC127964511;LOC127964623;LOC127964743;LOC127964763;LOC127964836;LOC127964879;LOC127965029;LOC127965131;LOC127965142;LOC127965237;LOC127965339;LOC127965371;LOC127965456;LOC127965596;LOC127965869;LOC127965938;LOC127965980;LOC127966173;LOC127966276;LOC127966296;LOC127966313;LOC127966339;LOC127966571;LOC127966580;LOC127966730;LOC127966752;LOC127966776;LOC127966814;LOC127966873;LOC127966884;LOC127967689;LOC127967727;LOC127967775;LOC127967831;LOC127967973;LOC127968130;LOC127968194;LOC127968461;LOC127968576;LOC127968595;LOC127968658;LOC127968890;LOC127968995;LOC127969078;LOC127969093;LOC127969125;LOC127969232;LOC127969318;LOC127969324;LOC127969343;LOC127969426;LOC127969449;LOC127969550;LOC127969632;LOC127969770;LOC127969870;LOC127969918;LOC127969939;LOC127969953;LOC127970196;LOC127970340;LOC127970381;LOC127970471;LOC127970575;LOC127970639;LOC127970744;LOC127971075;LOC127971114;LOC127971115;LOC127971117;LOC127971120;LOC127971200;LOC127971281;LOC127971345;LOC127971402;LOC127971441;LOC127971597;LOC127971660;LOC127971689;LOC127971706;LOC127971728;LOC127971841;LOC127971880;LOC127971937;LOC127972089;LOC127972097;LOC127972100;LOC127972106;LOC127972288;LOC127972331;LOC127973168;LOC127973172;LOC127974261;LOC127974399;LOC127974474;LOC127974548;LOC127974650;LOC127974748;LOC127974833;LOC127974938;LOC127975042;LOC127975050;LOC127975059;LOC127975063;LOC127975152;LOC127975153;LOC127975154;LOC127975155;LOC127975188;LOC127975300;LOC127975434;LOC127975440;LOC127975488;LOC127975817;LOC127975879;LOC127975905;LOC127975940;LOC127975961;LOC127976039;LOC127976075;LOC127976099;LOC127976190;LOC127976191;LOC127976309;LOC127976319;LOC127976348;LOC127976358;LOC127976418;LOC127976434;LOC127976755;LOC127976756;LOC127976952;LOC127977001;LOC127977133;LOC127977158;LOC127977162;LOC127977181;LOC127977233;LOC127977273;LOC127977404;LOC127977517;LOC127977637;LOC127977912;LOC127978571;LOC127978622;LOC127978745;LOC127978912;LOC127978994;LOC127979023;LOC127979075;LOC127979159;LOC127979164;LOC127979171;LOC127979323;LOC127979332;LOC127979341;LOC127979376;LOC127979732;LOC127979733;LOC127980277;LOC127983406;LOC127983484;LOC127983492;LOC127983569;LOC127983803;LOC127983871;LOC127983909;LOC127984006;LOC127984037;LOC127984076;LOC127984094;LOC127984102;LOC127984246;LOC127984273;LOC127984319;LOC127984365;LOC127984438;LOC127985525;LOC127985651;LOC127985655;LOC127985865;LOC127986053;LOC127986070;LOC127986253;LOC127986280;LOC127986281;LOC127986288;LOC127986293;LOC127986306;LOC127986385;LOC127986403;LOC127986523;LOC127986572;LOC127986628;LOC127986854;LOC127986855;LOC127986940;LOC127986951;LOC127987031;LOC127987032;LOC127987122;LOC127987131;LOC127987482;LOC127987520;LOC127987528;LOC127987570;LOC127987579;LOC127987854;LOC127988016;LOC127988020;LOC127988059;LOC127988132;LOC127988139;LOC127988165;LOC127988176;LOC127988226;LOC127988335;LOC127988345;LOC127988375;LOC127988405;LOC127988420;LOC127990870;LOC127991025;LOC127991155;LOC127993125;LOC127998113;LOC127998401;LOC127998821;LOC128000020;LOC128006238;LOC128006270;LOC128007152;LOC128007348;LOC128007784;LOC128008940;LOC128009669;LOC128009718;LOC128009851;LOC128010826;LOC128011076;LOC128011089;LOC128011090;LOC128011117;LOC128011176;LOC128011209;LOC128011259;LOC128011421;LOC128011429;LOC128011474;LOC128011513;LOC128011548;LOC128011559;LOC128011585;LOC128011597;LOC128011618;LOC128011673;LOC128011704;LOC128011797;LOC128011900;LOC128011945;LOC128011983;LOC128011992;LOC128012084;LOC128012165;LOC128012829;LOC128012969;LOC128013012;LOC128013039;LOC128013044;LOC128013292;LOC128013590;LOC128013662;LOC128013716;LOC128013728;LOC128013758;LOC128013959;LOC128014002;LOC128014011;LOC128014067;LOC128014116;LOC128014194;LOC128014216;LOC128014266;LOC128014579;LOC128014760;LOC128014901;LOC128014909;LOC128014911;LOC128014945;LOC128015012;LOC128015277;LOC128015357;LOC128015360;LOC128015362;LOC128015540;LOC128015564;LOC128015587;LOC128015708;LOC128015721;LOC128015742;LOC128015776;LOC128015796;LOC128015843;LOC128015864;LOC128015867;LOC128015940;LOC128016032;LOC128016113;LOC128016249;LOC128016443;LOC128016449;LOC128016589;LOC128016609;LOC128016807;LOC128016839;LOC128016846;LOC128016865;LOC128016869;LOC128016955;LOC128016969;LOC128016974;LOC128017038;LOC128017069;LOC128017081;LOC128017082;LOC128017289;LOC128017311;LOC128017416;LOC128017430;LOC128017432;LOC128017503;LOC128017574;LOC128017732;LOC128018206;LOC128018307;LOC128018342;LOC128018413;LOC128018416;LOC128018534;LOC128018540;LOC128018559;LOC128018639;LOC128018730;LOC128018749;LOC128018760;LOC128018807;LOC128018824;LOC128018833;LOC128018916;LOC128018929;LOC128018938;LOC128018944;LOC128019026;LOC128019060;LOC128019090;LOC128019104;LOC128019374;LOC128019384;LOC128019424;LOC128019505;LOC128019508;LOC128019615;LOC128019648;LOC128019683;LOC128019684;LOC128019701;LOC128019732;LOC128019750;LOC128019753;LOC128019781;LOC128019856;LOC128019883;LOC128019901;LOC128019932;LOC128019944;LOC128019945;LOC128020028;LOC128020093;LOC128020108;LOC128020131;LOC128020613;LOC128020633;LOC128020700;LOC128020770;LOC128020825;LOC128020913;LOC128020930;LOC128020964;LOC128020966;LOC128020968;LOC128020971;LOC128021006;LOC128021062;LOC128021106;LOC128021131;LOC128021143;LOC128021203;LOC128021204;LOC128021239;LOC128021254;LOC128021291;LOC128021321;LOC128021351;LOC128021388;LOC128021431;LOC128021436;LOC128021508;LOC128021527;LOC128021952;LOC128021987;LOC128022084;LOC128022171;LOC128022255;LOC128022353;LOC128022357;LOC128022362;LOC128022579;LOC128022693;LOC128022711;LOC128022854;LOC128024548;LOC128025003;LOC128025123;LOC128025124;LOC128025159;LOC128025201;LOC128025218;LOC128025370;LOC128025380;LOC128025384;LOC128025447;LOC128025464;LOC128025501;LOC128025518;LOC128025564;LOC128025581;LOC128025594;LOC128025719;LOC128025735;LOC128025831;LOC128025844;LOC128025866;LOC128025961;LOC128026094;LOC128026114;LOC128026130;LOC128026191;LOC128026203;LOC128026208;LOC128026255;LOC128026274;LOC128026279;LOC128026318;LOC128026324;LOC128026343;LOC128026346;LOC128026349;LOC128026358;LOC128026373;LOC128026407;LOC128026434;LOC128026548;LOC128026573;LOC128026676;LOC128026683;LOC128026861;LOC128026864;LOC128026865;LOC128026878;LOC128026969;LOC128027227;LOC128027234;LOC128027274;LOC128027313;LOC128027371;LOC128027375;LOC128027394;LOC128027459;LOC128027479;LOC128027606;LOC128027657;LOC128027712;LOC128027722;LOC128027781;LOC128028498;LOC128028557;LOC128028757;LOC128028838;LOC128028914;LOC128028915;LOC128028923;LOC128028927;LOC128028981;LOC128028999;LOC128029028;LOC128029151;LOC128029160;LOC128029210;LOC128029221;LOC128029226;LOC128029302;LOC128029341;LOC128029383;LOC128029405;LOC128030066;LOC128030351;LOC128030364;LOC128030415;LOC128030465;LOC128030475;LOC128030516;LOC128030613;LOC128030615;LOC128030632;LOC128030680;LOC128030707;LOC128030729;LOC128030806;LOC128030807;LOC128030819;LOC128030834;LOC128030875;LOC128030912;LOC128030923;LOC128031121;LOC128031139;LOC128031452;LOC128031538;LOC128031655;LOC128031712;LOC128031713;LOC128031775;LOC128031782;LOC128031783;LOC128031811;aatkb;abca1a;abcb11a;abcb11b;abcc3;abhd10b;acer1;acot7;acsl4b;acsm3;acss1;acvrl1;ada;adam8b;adamts15a;adamts2a;adamts3;adcy2b;adcy7;adss1;aebp1a;ahnak;aip;aldh16a1;aldh1a2;aldh3a1;alox12;alox5ap;amy2al1;amy2al2;aopep;aox6;arl16;arl4d;aspg;atp10d;atp1a1a.4;atp8b5a;b3galt2;b3glcta;b3gnt5a;bco1;bco2l;bhmt;blvra;bmpr1aa;c1s.2;ca7;cahz;camk1b;camk2d1;capn1;capn2a;capn2b;casp9;cblc;cbr4;cdc42bpaa;cdk15;cdk19;cdkl5;cftr;ch25h;ckap5;cln5;corin;cpdp;cplane2;cpt1aa;cpxm1a;cracr2b;ctdspla;ctsk;dclk2a;ddr2l;ddx23;desi1a;dgki;dglucy;dnase1l1;dnase1l4.2;dnmt3aa;dnmt3ab;dph5;dtd2;duox;dusp5;dusp6;dut;eef1a1l3;ehmt2;elovl1b;endouc;eno1b;eno3;eno4;enpep;enpp2;ep300b;epha2a;esd;extl2;eya4;f13a1b;f8;far1;fbxo2;fgfr1a;fkbp10a;fkbp7;flt1;flt3;flt4;frk;fynb;galk2;gcdha;gcnt4a;gcnt7;ggt5a;ggt5b;gig2d;gig2e;gkup;gmpr;gnsa;grk4;gstm.3;gucy2ca;gucy2cb;gyg2;hao1;hbba2;hck;hdac7b;hdac9b;hexdc;hmox1a;hpgd;hrasa;hs3st1;hsd20b2;hspbap1;idh2;ift22;impdh2;inpp4aa;inpp4b;ip6k2a;irg1l;itpk1a;itpk1b;itpkb;jak3;jarid2b;josd1;kdm6bb;kdr;kifc3;kita;kyat1;kynu;lcat;lfng;lgmn;lipca;lipia;loxl1;loxl3b;ltc4s;lyn;manba;map2k6;map3k22;map3k3;map3k4;map4k2;map4k3a;mapk12b;mark4b;mboat2b;mboat4;mfng;mgat2;mindy1;mindy2;mindy4;mkrn4;mlh3;mmp11b;mmp23ba;morc3b;mov10b.1;mov10l1;mrasb;mtmr1a;myh11a;mylipa;mylipb;mylk5;mylka;mylkb;myo18aa;myo1b;myo1ca;myo1cb;nagk;neil1;nek6;nktr;nlk2;nme3;nmt1b;nox1;npepps;nrbp2a;nrip2;nrp2a;nsmce1;nt5dc2;nthl1;ntrk1;nudt8;nxn;p4ha1a;p4ha1b;p4htmb;pak1;pamr1b;pan2;paox;parp8;pcif1;pcxb;pde5ab;pdgfra;pdia7;pdk1;pfkpb;pgm5;phospho2;pias1a;pik3c2g;pik3cd;pip5k1ba;pip5k1bb;pklr;pkma;pla1a;plaat1;plcd1b;pld1b;plk3;plpp1a;plpp2b;ppic;ppip5k2;ppm1da;ppm1f;prkcaa;prkcda;prkcha;prkcq;prkd2;prkg1a;prkg3;proza;prss16;ptdss1a;ptgr1.2;ptpn11b;ptpn22;ptprfa;ptprfb;ptprja;pygb;pygl;pyroxd2;rab11bb;rab36;rab3db;rac2;rac3a;rad51b;rad51c;raf1b;rap2b;rbck1;renbp;rheb;rnasekb;rnd1a;rnd3b;rnf144ab;rnf208;rock2b;senp7;septin12;septin8a;septin9b;sesn1;sesn3;setx;si:cabz01101003.1;si:ch211-145b13.6;si:ch211-153b23.4;si:ch211-195b13.1;si:ch211-203d1.3;si:ch211-212d10.1;si:ch211-217a12.1;si:ch211-278j3.3;si:ch211-63b16.4;si:ch73-340m8.2;si:dkey-172j4.3;si:dkey-181f22.4;si:dkey-51a16.9;slc27a6;snrkb;soat2;sod3b;sptlc2a;src;srpk2;ssh2a;st14a;st8sia1;steap3;stk19;stk26;stk31;stk33;sts;sulf2b;sult2st3;suv39h1a;syk;taok3a;tars2;tec;tek;tert;tesk1b;tesk2;tet3;tgfbr2b;tgm2b;th2;tinagl1;tlk1a;tmem269;tmtc1;tnikb;tnksa;top1b;tpte;traf2a;trib2;trim3a;ttll1;tubb4bl;tyms;ube3c;uchl1;ugl;upp1;usb1;usp2a;vat1;vrk1;wnk4b;xylb;yrk;zdhhc2;zdhhc3a;zdhhc8b;zgc:103559;zgc:103586;zgc:109986;zgc:136872;zgc:158659;zgc:171509;zgc:174164;zgc:175214;zgc:64022;zgc:85932;zgc:92313
MF	structural molecule activity	121	0.0274500907441016	GO:0005198	LOC127933211;LOC127934755;LOC127935241;LOC127935428;LOC127935467;LOC127935470;LOC127938207;LOC127938607;LOC127941479;LOC127941703;LOC127943048;LOC127943222;LOC127944208;LOC127944881;LOC127946536;LOC127948360;LOC127951249;LOC127951665;LOC127952860;LOC127956350;LOC127957050;LOC127957694;LOC127959249;LOC127959790;LOC127960095;LOC127960255;LOC127961635;LOC127961637;LOC127962957;LOC127964597;LOC127964826;LOC127965172;LOC127965232;LOC127965233;LOC127966058;LOC127966633;LOC127968049;LOC127968052;LOC127968055;LOC127968478;LOC127968702;LOC127968804;LOC127971092;LOC127974556;LOC127975342;LOC127975862;LOC127976359;LOC127977571;LOC127978617;LOC127978913;LOC127978985;LOC127979082;LOC127979107;LOC127979200;LOC127979389;LOC127983495;LOC127985410;LOC127986389;LOC127986393;LOC127990770;LOC127994903;LOC127997392;LOC128011776;LOC128011786;LOC128015177;LOC128015208;LOC128015585;LOC128015734;LOC128015752;LOC128015940;LOC128016336;LOC128017668;LOC128018318;LOC128018566;LOC128019449;LOC128019450;LOC128019461;LOC128019462;LOC128019625;LOC128019699;LOC128019736;LOC128019740;LOC128019741;LOC128019742;LOC128020139;LOC128020657;LOC128021120;LOC128021418;LOC128021430;LOC128024548;LOC128025539;LOC128025902;LOC128025903;LOC128026209;LOC128026501;cldn11a;cldn3d;cldn5a;cldn7b;cldnb;cldnd;cldng;cltcl1;col1a1a;col1a1b;col1a2;col5a3b;cryaa;csrp1a;elna;krt15;krt8;lad1;lama2;lamb1a;marveld1;nup133;ppl;sptb;tubb4bl;vcla
MF	transporter activity	235	0.0533121597096189	GO:0005215	LOC127933195;LOC127933611;LOC127934528;LOC127935123;LOC127935305;LOC127935339;LOC127935599;LOC127938475;LOC127938774;LOC127938857;LOC127938886;LOC127939026;LOC127941367;LOC127941442;LOC127942049;LOC127942491;LOC127943159;LOC127944628;LOC127945009;LOC127946236;LOC127946327;LOC127946708;LOC127946923;LOC127946968;LOC127947129;LOC127948447;LOC127949061;LOC127949180;LOC127949345;LOC127951653;LOC127951847;LOC127951947;LOC127952438;LOC127952872;LOC127952895;LOC127953128;LOC127953323;LOC127953328;LOC127953331;LOC127953799;LOC127954841;LOC127955908;LOC127957941;LOC127958860;LOC127959626;LOC127959910;LOC127962483;LOC127963462;LOC127963639;LOC127964339;LOC127965141;LOC127965142;LOC127965574;LOC127965911;LOC127966068;LOC127968096;LOC127968658;LOC127969212;LOC127969232;LOC127970170;LOC127970342;LOC127970984;LOC127972277;LOC127972356;LOC127972458;LOC127972693;LOC127972704;LOC127973732;LOC127974474;LOC127974621;LOC127974753;LOC127975440;LOC127976421;LOC127977161;LOC127977191;LOC127977678;LOC127977745;LOC127979473;LOC127979688;LOC127979732;LOC127979733;LOC127984328;LOC127985786;LOC127986313;LOC127986403;LOC127988436;LOC127991025;LOC127997491;LOC127999764;LOC128007498;LOC128007784;LOC128008966;LOC128010826;LOC128011124;LOC128011595;LOC128013124;LOC128013302;LOC128013959;LOC128014356;LOC128014454;LOC128015357;LOC128015376;LOC128015754;LOC128015916;LOC128016432;LOC128016799;LOC128016919;LOC128016923;LOC128017055;LOC128017069;LOC128017130;LOC128017249;LOC128017575;LOC128017743;LOC128018360;LOC128018683;LOC128018732;LOC128018812;LOC128019556;LOC128019710;LOC128019936;LOC128019942;LOC128020003;LOC128020033;LOC128020810;LOC128020944;LOC128020994;LOC128021174;LOC128021390;LOC128021566;LOC128021941;LOC128022208;LOC128022362;LOC128022452;LOC128022781;LOC128024564;LOC128024722;LOC128025159;LOC128025618;LOC128025972;LOC128026337;LOC128026343;LOC128026359;LOC128026974;LOC128027170;LOC128027194;LOC128027234;LOC128027489;LOC128027584;LOC128028400;LOC128029473;LOC128030018;LOC128030393;LOC128030573;LOC128030692;LOC128030765;LOC128030779;LOC128030807;LOC128031533;LOC128031658;LOC128031693;abca1a;abcb11a;abcb11b;abcc3;ano10b;ano5a;aqp1a.1;aqp7;atp10d;atp1a1a.4;atp8b5a;cachd1;cacna1c;cacna2d1a;cacnb2a;cftr;gramd1ba;gramd1bb;hbba2;itpr1a;kcnh2b;kcnq5a;kpna7;mfsd10;mfsd8l1;otop2;p2rx2;pitpnm3;pkd2;pltp;rhd;sfxn5b;si:ch211-140m22.7;si:dkey-71l1.1;slc12a2l;slc12a7b;slc12a8;slc16a12b;slc17a9a;slc18a2;slc18b1;slc1a1;slc22a31;slc22a7b.3;slc25a24;slc26a10;slc26a6l;slc27a6;slc28a1;slc2a1b;slc35d1a;slc38a9;slc39a4;slc39a8;slc43a1b;slc43a2b;slc43a3a;slc43a3b;slc44a1a;slc4a4b;slc5a1;slc5a9;slc6a6b;slc8a1a;slc9a1b;slc9a7;slco1e1;slco2b1;spns2;tmc2b;tmc5;tpte;trpc3;ttyh2
