##total input seqs number with gos: 2907
namespace	description	number	percent	id	genes
BP	immune system process	35	0.0120399036807706	GO:0002376	LOC127941578;LOC127941592;LOC127942177;LOC127942501;LOC127949721;LOC127951318;LOC127951878;LOC127952587;LOC127952921;LOC127965442;LOC127966613;LOC127968762;LOC127972353;LOC127976380;LOC127978695;LOC127985642;LOC127985814;LOC127986469;LOC127999988;LOC128015301;LOC128019921;LOC128021328;LOC128026039;LOC128026382;LOC128026504;LOC128029330;c8g;ccl19b;il6;irak1bp1;irf7;mxe;ppp1r14bb;prdx1;samhd1
MF	catalytic activity	1079	0.371173030615755	GO:0003824	LOC127933198;LOC127933293;LOC127933308;LOC127933309;LOC127933330;LOC127933438;LOC127933475;LOC127933536;LOC127933557;LOC127933585;LOC127933598;LOC127933835;LOC127934017;LOC127934158;LOC127934198;LOC127934272;LOC127934273;LOC127934308;LOC127934319;LOC127934329;LOC127934555;LOC127934599;LOC127934656;LOC127934673;LOC127934677;LOC127934681;LOC127934867;LOC127934919;LOC127934961;LOC127935110;LOC127935264;LOC127935591;LOC127935738;LOC127935784;LOC127935790;LOC127935901;LOC127937315;LOC127938019;LOC127938025;LOC127938094;LOC127938155;LOC127938298;LOC127938399;LOC127938465;LOC127938469;LOC127938478;LOC127938534;LOC127938547;LOC127938625;LOC127938651;LOC127938718;LOC127938724;LOC127938741;LOC127938749;LOC127938802;LOC127938803;LOC127938985;LOC127939009;LOC127940620;LOC127941333;LOC127941437;LOC127941444;LOC127941501;LOC127941568;LOC127941573;LOC127941615;LOC127941638;LOC127941652;LOC127941669;LOC127941753;LOC127941830;LOC127941866;LOC127941891;LOC127941905;LOC127941928;LOC127941959;LOC127942046;LOC127942059;LOC127942104;LOC127942263;LOC127942292;LOC127942367;LOC127942604;LOC127942605;LOC127942879;LOC127942978;LOC127942984;LOC127943017;LOC127943082;LOC127943212;LOC127943362;LOC127943407;LOC127944153;LOC127944258;LOC127944277;LOC127944344;LOC127944373;LOC127944436;LOC127944510;LOC127944618;LOC127944820;LOC127944896;LOC127945059;LOC127945112;LOC127945133;LOC127945816;LOC127945887;LOC127945897;LOC127945906;LOC127945953;LOC127945999;LOC127946143;LOC127946147;LOC127946198;LOC127946317;LOC127946390;LOC127946463;LOC127946483;LOC127946533;LOC127946541;LOC127946561;LOC127946600;LOC127946603;LOC127946642;LOC127946661;LOC127946970;LOC127946978;LOC127947017;LOC127947128;LOC127947235;LOC127947246;LOC127947284;LOC127947305;LOC127947352;LOC127947377;LOC127947445;LOC127948124;LOC127948362;LOC127948597;LOC127948702;LOC127948839;LOC127948841;LOC127948891;LOC127949101;LOC127949154;LOC127949236;LOC127949248;LOC127949268;LOC127949372;LOC127949384;LOC127949431;LOC127949507;LOC127949684;LOC127949746;LOC127950474;LOC127950510;LOC127950517;LOC127950614;LOC127950665;LOC127950949;LOC127950974;LOC127950995;LOC127951061;LOC127951069;LOC127951160;LOC127951180;LOC127951295;LOC127951426;LOC127951484;LOC127951517;LOC127951655;LOC127951782;LOC127951928;LOC127951966;LOC127952608;LOC127952665;LOC127952824;LOC127952826;LOC127952870;LOC127953219;LOC127953406;LOC127953546;LOC127953572;LOC127953577;LOC127953679;LOC127953883;LOC127953902;LOC127956247;LOC127956461;LOC127956543;LOC127956652;LOC127956658;LOC127956742;LOC127956780;LOC127956825;LOC127956930;LOC127957362;LOC127957401;LOC127957618;LOC127957685;LOC127957930;LOC127957960;LOC127958004;LOC127958010;LOC127958210;LOC127958321;LOC127958425;LOC127958426;LOC127958543;LOC127958633;LOC127958759;LOC127958982;LOC127959250;LOC127959317;LOC127959419;LOC127959445;LOC127960067;LOC127960096;LOC127960104;LOC127960217;LOC127960254;LOC127961340;LOC127961347;LOC127961622;LOC127961670;LOC127961812;LOC127961884;LOC127962133;LOC127962146;LOC127962281;LOC127962536;LOC127962576;LOC127962577;LOC127962617;LOC127962624;LOC127962690;LOC127962864;LOC127962955;LOC127963134;LOC127963152;LOC127963320;LOC127963415;LOC127963616;LOC127963924;LOC127964184;LOC127964237;LOC127964454;LOC127964505;LOC127964598;LOC127964620;LOC127964816;LOC127965067;LOC127965177;LOC127965187;LOC127965250;LOC127965402;LOC127966378;LOC127966605;LOC127966711;LOC127966751;LOC127966815;LOC127966834;LOC127966841;LOC127966892;LOC127967859;LOC127968114;LOC127968197;LOC127968249;LOC127968321;LOC127968325;LOC127968441;LOC127968444;LOC127968472;LOC127968574;LOC127968596;LOC127968649;LOC127968656;LOC127968670;LOC127968820;LOC127968867;LOC127969060;LOC127969067;LOC127969083;LOC127969116;LOC127969153;LOC127969450;LOC127969502;LOC127969504;LOC127969634;LOC127969648;LOC127969715;LOC127970236;LOC127970576;LOC127970650;LOC127970713;LOC127970790;LOC127970797;LOC127970916;LOC127970945;LOC127970950;LOC127971059;LOC127971102;LOC127971164;LOC127971323;LOC127971397;LOC127971473;LOC127971607;LOC127971616;LOC127971664;LOC127971716;LOC127971830;LOC127971871;LOC127972598;LOC127972628;LOC127972777;LOC127972786;LOC127972841;LOC127972953;LOC127972956;LOC127972975;LOC127973004;LOC127973133;LOC127974340;LOC127974356;LOC127974439;LOC127974552;LOC127974611;LOC127974752;LOC127974817;LOC127974891;LOC127974905;LOC127975128;LOC127975191;LOC127975343;LOC127975485;LOC127975500;LOC127975788;LOC127975824;LOC127975887;LOC127975912;LOC127976041;LOC127976206;LOC127976278;LOC127976368;LOC127976380;LOC127976406;LOC127976792;LOC127976846;LOC127976938;LOC127977011;LOC127977327;LOC127977491;LOC127977552;LOC127977667;LOC127977674;LOC127977724;LOC127977759;LOC127977766;LOC127977793;LOC127978543;LOC127978550;LOC127978573;LOC127978574;LOC127978603;LOC127978613;LOC127978687;LOC127978743;LOC127978869;LOC127979165;LOC127979257;LOC127979272;LOC127979337;LOC127979340;LOC127979438;LOC127979441;LOC127979542;LOC127979697;LOC127979756;LOC127980481;LOC127981574;LOC127983482;LOC127983709;LOC127983723;LOC127983726;LOC127983731;LOC127983785;LOC127983908;LOC127983928;LOC127983997;LOC127984023;LOC127984062;LOC127984082;LOC127984181;LOC127984218;LOC127984239;LOC127984389;LOC127984425;LOC127984484;LOC127984529;LOC127984555;LOC127985461;LOC127985635;LOC127985637;LOC127985742;LOC127985936;LOC127985939;LOC127985996;LOC127986061;LOC127986081;LOC127986103;LOC127986234;LOC127986417;LOC127986450;LOC127986468;LOC127986609;LOC127986611;LOC127987015;LOC127987557;LOC127987902;LOC127988097;LOC127988229;LOC127988294;LOC127988432;LOC127988514;LOC127988564;LOC127989869;LOC127990069;LOC127990085;LOC127990195;LOC127994701;LOC127996674;LOC127997241;LOC127998171;LOC127998847;LOC127999988;LOC128000062;LOC128000386;LOC128005527;LOC128006332;LOC128006905;LOC128007853;LOC128007958;LOC128008389;LOC128008693;LOC128009014;LOC128010458;LOC128011039;LOC128011207;LOC128011284;LOC128011340;LOC128011414;LOC128011497;LOC128011593;LOC128011723;LOC128011794;LOC128011902;LOC128012033;LOC128012048;LOC128012062;LOC128012820;LOC128012864;LOC128012876;LOC128012942;LOC128013202;LOC128013219;LOC128013227;LOC128013249;LOC128013350;LOC128013386;LOC128013497;LOC128013715;LOC128013742;LOC128013749;LOC128013880;LOC128013916;LOC128013999;LOC128014000;LOC128014101;LOC128014128;LOC128014164;LOC128014222;LOC128014238;LOC128014294;LOC128014338;LOC128014632;LOC128014717;LOC128014845;LOC128014858;LOC128014907;LOC128014920;LOC128014951;LOC128015313;LOC128015383;LOC128015510;LOC128015541;LOC128015591;LOC128015675;LOC128015737;LOC128015848;LOC128015938;LOC128015941;LOC128015943;LOC128015948;LOC128016067;LOC128016151;LOC128016308;LOC128016482;LOC128016497;LOC128016519;LOC128016590;LOC128016710;LOC128016823;LOC128016826;LOC128016874;LOC128016875;LOC128016894;LOC128016946;LOC128017009;LOC128017058;LOC128017064;LOC128017129;LOC128017131;LOC128017148;LOC128017205;LOC128017279;LOC128017322;LOC128017805;LOC128018067;LOC128018138;LOC128018190;LOC128018193;LOC128018204;LOC128018332;LOC128018420;LOC128018450;LOC128018451;LOC128018499;LOC128018522;LOC128018585;LOC128018599;LOC128018736;LOC128018742;LOC128018753;LOC128018754;LOC128018755;LOC128018758;LOC128018821;LOC128018858;LOC128018915;LOC128018954;LOC128019032;LOC128019106;LOC128019167;LOC128019172;LOC128019367;LOC128019560;LOC128019637;LOC128019670;LOC128019804;LOC128020019;LOC128020027;LOC128020083;LOC128020947;LOC128020950;LOC128021116;LOC128021141;LOC128021187;LOC128021375;LOC128021437;LOC128021639;LOC128021938;LOC128021948;LOC128022021;LOC128022023;LOC128022025;LOC128022101;LOC128022173;LOC128022181;LOC128022271;LOC128022339;LOC128022347;LOC128022384;LOC128022427;LOC128022581;LOC128022703;LOC128023247;LOC128024968;LOC128025020;LOC128025107;LOC128025110;LOC128025111;LOC128025151;LOC128025193;LOC128025333;LOC128025353;LOC128025371;LOC128025376;LOC128025377;LOC128025388;LOC128025432;LOC128025463;LOC128025540;LOC128025548;LOC128025596;LOC128025755;LOC128025894;LOC128025955;LOC128025973;LOC128025976;LOC128025987;LOC128026065;LOC128026106;LOC128026129;LOC128026136;LOC128026169;LOC128026195;LOC128026196;LOC128026199;LOC128026226;LOC128026256;LOC128026265;LOC128026435;LOC128026546;LOC128026677;LOC128026731;LOC128026737;LOC128026889;LOC128026961;LOC128026964;LOC128026980;LOC128026988;LOC128027020;LOC128027027;LOC128027154;LOC128027262;LOC128027266;LOC128027302;LOC128027303;LOC128027327;LOC128027532;LOC128027707;LOC128027715;LOC128028704;LOC128028730;LOC128029037;LOC128029179;LOC128029224;LOC128029232;LOC128029313;LOC128029333;LOC128029339;LOC128029418;LOC128030025;LOC128030206;LOC128030350;LOC128030407;LOC128030463;LOC128030487;LOC128030507;LOC128030524;LOC128030683;LOC128030703;LOC128030734;LOC128030767;LOC128030794;LOC128030987;LOC128030988;LOC128031073;LOC128031115;LOC128031117;LOC128031377;LOC128031383;LOC128031413;LOC128031492;LOC128031660;LOC128031663;LOC128031669;LOC128031739;LOC128031777;LOC128031778;aacs;aasdhppt;abcb4;abcc12;abcd3a;abcf1;abcf3;abhd10a;abhd17b;abl2;acaa2;acads;acat2;aclya;acot20;acot9.2;acox1;acp5b;adam11;adat2;adpgk2;afg3l1;agmat;aifm2;ak2;aldh1l2;alkbh1;alkbh8;aprt;asmtl;atad1a;atic;atp10b;atp13a1;atp2a2b;atp5f1c;atp5fa1;atp5mf;azin1b;bco2b;bud23;c1galt1lb;cad;camkk1b;carm1;cars1;cbsb;cdaa;cdk2;cdk4;cel.2;chac2;chchd4b;chst14;cmpk;coq5;coq7;cpa4;cpb1;cpped1;crls1;ctrb.3;ctsbb;ddx21;ddx24;ddx27;ddx52;ddx56;dera;dhfr;dhps;dhrs9;dhrsx;dhx30;dhx37;dimt1l;dis3;dlat;dnase1;dohh;dph1;dph2;drg2;dtd1;dus1l;dus2;dusp29;ebp;ebpl;ece2a;eef1akmt2;eif4a1a;eif4a1b;eif5b;ela2;ela2l;ela3l;elovl5;elovl8a;endog;endou;entpd4;eprs1;eri1;ero1a;ero1b;f9b;fahd1;fam20cl;farsa;fdps;fkbp11;fkbp2;foxred1;fpgs;ftsj3;galt;ganaba;gars1;gcat;gch1;gde1;gdpgp1;get3;gfm1;ggcx;glt8d1;gmppab;gmppb;gnpda1;gnpda2;got2a;gpt2;gpx1a;gpx4a;gpx4b;grhpra;gss;gstt1a;gtpbp1;gtpbp1l;gtpbp2a;gusb;gyg1a;hadh;hint1;hint3;hmbsa;hmgcra;hmgcs1;hmox2a;hpdl;hsd17b1;hsd17b7;hsd17b8;hsp90b1;hspa13;hspa14;hspa8;hspa9;iars1;ide;idh1;idi1;ighmbp2;immp2l;kctd10;kif3b;lap3;lars2;lcmt2;ldah;lonp1;loxl4;lpcat3;lpin1b;lss;lypla2;mat2aa;mat2ab;mat2al;mboat2a;mcee;mcmdc2;mdh1ab;mdn1;mdp1;me1;mecr;metap2a;mettl17;mettl18;mettl5;mettl8;mgst2;mgst3a;mif;miox;mknk1;mknk2b;mmab;mmachc;mpst;mrm1;mrm3b;msrab;msrb1a;mthfd1l;mthfd2;mtr;mvda;mxe;naa20;naa30;nanp;naprt;nat16l;ndst1a;ndufs3;ndufs7;nkiras1;nme4;nop2;nots;nsmce2;nsun2;ntmt1;nudt2;nudt5;nudt6;nus1;p3h2;pank1a;papss2b;pars2;pcbd1;pck1;pcyt1ab;pcyt1bb;pdf;pdhb;pdia2;pdia5;pdia6;pdp2;pdss2;pdxdc1;pdxp;pex12;pgam1a;pgd;pgls;pglyrp6;pip5k1ca;pisd;pkn2a;pla2g12a;pla2g3;pmpcb;pms2;pofut1;poglut2;polr1a;polr1b;polr1c;polr1d;polr1h;polr2eb;polr2h;polr2k;polr3a;polr3b;ppa2;ppcs;ppef2a;ppil3;ppm1ka;ppm1la;prdx1;prdx3;prmt1;prmt3;psph;ptdss2;ptgesl;ptpmt1;ptrh1;ptrh2;ptrhd1;pts;pus1;pus3;pycr1a;qpctla;qtrt2;rab18b;rab1ab;rab28;rab33ba;rabggtb;rabl3;rarres3l;rdh10b;retsat.2;rexo4;rffl;rhbdd1;rhoac;riok1;rnaseka;rnasel3;rnf185;rnf217;rpp40;rps6kb1a;rragca;rragcb;rrp8;rsad1;ruvbl1;rxylt1;samhd1;sars2;sat2b;sdr42e1;sec11a;selenof;selenoi;selenot1b;setd4;si:ch1073-429i10.1;si:ch211-11k18.4;si:ch211-243j20.2;si:ch211-257p13.3;si:ch73-335l21.2;si:dkey-21c1.4;si:dkey-76k16.6;si:dkey-85k7.12;slc27a1b;smfn;sod1;sod3a;spam1;srm;srp54;stt3a;suclg1;suclg2;sult1st5;supv3l1;tasp1;tbck;thtpa;thumpd3;tigara;tigarb;tlcd3ba;tm7sf2;tmem68;top3b;tor1;tp53rk;tpi1b;tpk1;tpp2;trap1;trmo;trmt13;trmt61b;trmu;trnt1;tsr1;ttc41;txndc17;uba5;ube2d1b;ube2l3b;ubiad1;ufc1;urad;urahb;usp14;usp39;vkorc1;xpnpep3;ybey;ydjc;yrdc;zdhhc12a;zgc:100918;zgc:101765;zgc:101858;zgc:110699;zgc:136971;zgc:152774;zgc:194209;zgc:56493;zmp:0000001048;znf598
MF	structural molecule activity	115	0.0395596835225318	GO:0005198	LOC127934304;LOC127935318;LOC127935333;LOC127935650;LOC127941707;LOC127941741;LOC127942310;LOC127943415;LOC127944249;LOC127944255;LOC127944550;LOC127945899;LOC127947083;LOC127947193;LOC127950374;LOC127951301;LOC127953871;LOC127956459;LOC127956835;LOC127956845;LOC127957574;LOC127958977;LOC127961186;LOC127962391;LOC127962398;LOC127962400;LOC127962650;LOC127963207;LOC127964946;LOC127966306;LOC127967716;LOC127967817;LOC127968070;LOC127968220;LOC127969505;LOC127970368;LOC127970792;LOC127970948;LOC127973318;LOC127978747;LOC127979538;LOC127979694;LOC127979753;LOC127985347;LOC127988433;LOC128006691;LOC128011083;LOC128011818;LOC128011819;LOC128012029;LOC128012865;LOC128013285;LOC128014418;LOC128015180;LOC128015332;LOC128015929;LOC128016002;LOC128016051;LOC128017336;LOC128017372;LOC128017611;LOC128017613;LOC128017655;LOC128017708;LOC128018856;LOC128020065;LOC128020958;LOC128021152;LOC128021153;LOC128021445;LOC128021955;LOC128022048;LOC128022236;LOC128025414;LOC128025468;LOC128026149;LOC128026681;LOC128026752;LOC128028688;LOC128029542;LOC128030661;crygs2;faub;imp3;krt5;mettl17;mrpl13;mrpl14;mrpl17;mrpl28;mrpl35;mrpl37;mrpl46;mrpl47;mrpl49;mrpl51;mrpl54;mrpl9;mrps15;mrps18a;mrps18b;mrps31;nup153;rpl23;rpl26;rpl30;rpl35;rpl37a;rpp30;rps25;rps26;rps27a;rps27l;sec13;uba52
MF	transporter activity	205	0.0705194358445132	GO:0005215	LOC127933868;LOC127933909;LOC127934594;LOC127934890;LOC127935081;LOC127935302;LOC127935423;LOC127935739;LOC127935879;LOC127938297;LOC127938439;LOC127938480;LOC127938867;LOC127941443;LOC127941562;LOC127941884;LOC127942467;LOC127943207;LOC127943236;LOC127944277;LOC127944284;LOC127944420;LOC127944792;LOC127945876;LOC127945888;LOC127945910;LOC127946317;LOC127947018;LOC127947332;LOC127948345;LOC127949149;LOC127949384;LOC127951966;LOC127952651;LOC127956465;LOC127956543;LOC127956544;LOC127956662;LOC127957498;LOC127957705;LOC127958594;LOC127958739;LOC127958880;LOC127960061;LOC127960096;LOC127961813;LOC127963013;LOC127963014;LOC127963257;LOC127963350;LOC127963452;LOC127963682;LOC127966225;LOC127968410;LOC127968541;LOC127969074;LOC127969735;LOC127971329;LOC127971829;LOC127972598;LOC127972802;LOC127972841;LOC127972974;LOC127972984;LOC127974257;LOC127975383;LOC127976212;LOC127976595;LOC127977764;LOC127978081;LOC127979097;LOC127979340;LOC127980345;LOC127984139;LOC127984219;LOC127985440;LOC127985480;LOC127986241;LOC127986443;LOC127987408;LOC127987409;LOC127987410;LOC127987411;LOC127987412;LOC127987414;LOC127987415;LOC127987416;LOC127987417;LOC127987418;LOC127996690;LOC128001402;LOC128008000;LOC128010394;LOC128011326;LOC128011529;LOC128015194;LOC128015213;LOC128015757;LOC128015826;LOC128015941;LOC128015987;LOC128016873;LOC128017778;LOC128018218;LOC128018466;LOC128018630;LOC128018638;LOC128018743;LOC128019594;LOC128020004;LOC128022099;LOC128022328;LOC128025025;LOC128025112;LOC128025439;LOC128025729;LOC128025865;LOC128026546;LOC128026922;LOC128027226;LOC128027447;LOC128027626;LOC128028765;LOC128028766;LOC128028942;LOC128029624;LOC128030464;LOC128030672;LOC128031190;abcb4;abcc12;abcd3a;ano5b;aqp12;atp10b;atp13a1;atp2a2b;atp5f1c;atp5fa1;atp5l;atp5mc1;atp5mea;atp5mf;atp5pb;atp5pf;atp6v1e1b;best4;cax2;gltpd2a;htr3a;ipo4;kcnj11l;kcnv2b;mfsd14a1;mpc2a;nup42;orai1a;osbpl11;p2rx3b;plekha8;sec61a1;sec61a1l;sec61g;sfxn1;si:dkey-21c1.4;si:dkey-246g23.4;slc10a4;slc13a5a;slc19a2;slc1a4;slc1a5;slc22a15;slc22a16;slc22a23;slc22a5;slc25a17;slc25a19;slc25a36a;slc25a44b;slc25a48;slc27a1b;slc29a2;slc2a6;slc2a8;slc35a5;slc35b1;slc35b3;slc35b4;slc35d1b;slc35d2;slc35f6;slc39a14;slc40a1;slc45a2;slc46a1;slc51a;slc7a10a;stard4;timm23a;tomm40l;ttyh1;vtg3;vtg8;xpr1b;zgc:91890
