##total input seqs number with gos: 5638
namespace	description	number	percent	id	genes
BP	immune system process	92	0.0163178432068109	GO:0002376	LOC127933370;LOC127933391;LOC127941578;LOC127941592;LOC127942501;LOC127943178;LOC127943220;LOC127946056;LOC127946528;LOC127946734;LOC127948370;LOC127948862;LOC127949721;LOC127950791;LOC127951318;LOC127951396;LOC127951878;LOC127952586;LOC127952587;LOC127952921;LOC127953788;LOC127955777;LOC127956273;LOC127962218;LOC127963559;LOC127964706;LOC127965442;LOC127966613;LOC127968762;LOC127969996;LOC127970025;LOC127972179;LOC127972353;LOC127972659;LOC127976034;LOC127976380;LOC127977650;LOC127978695;LOC127978745;LOC127979736;LOC127985642;LOC127985814;LOC127987535;LOC127988268;LOC128003192;LOC128013215;LOC128014257;LOC128015301;LOC128016493;LOC128016675;LOC128016786;LOC128017740;LOC128019565;LOC128019672;LOC128019921;LOC128020764;LOC128022061;LOC128022548;LOC128026023;LOC128026039;LOC128026382;LOC128028726;LOC128029326;LOC128029330;LOC128031152;ackr4b;agtr2;b2ml;c8a;c8g;ccl19b;ctsla;cxcr3.3;dhx58;eda;fas;il6;irf10;irf3;irf7;itga6b;masp1;mxe;ppp1r14bb;si:dkey-22f5.9;srms;tcima;tfa;tlr5a;tlr5b;wfdc2;zgc:153911
MF	catalytic activity	2046	0.3628946434906	GO:0003824	LOC127933198;LOC127933206;LOC127933242;LOC127933305;LOC127933308;LOC127933309;LOC127933330;LOC127933331;LOC127933334;LOC127933340;LOC127933390;LOC127933419;LOC127933438;LOC127933475;LOC127933489;LOC127933536;LOC127933552;LOC127933567;LOC127933585;LOC127933598;LOC127933797;LOC127933835;LOC127933971;LOC127933980;LOC127933984;LOC127934009;LOC127934017;LOC127934060;LOC127934121;LOC127934129;LOC127934145;LOC127934158;LOC127934179;LOC127934198;LOC127934199;LOC127934260;LOC127934262;LOC127934272;LOC127934273;LOC127934302;LOC127934308;LOC127934319;LOC127934329;LOC127934346;LOC127934348;LOC127934355;LOC127934370;LOC127934474;LOC127934533;LOC127934555;LOC127934599;LOC127934616;LOC127934647;LOC127934656;LOC127934671;LOC127934677;LOC127934681;LOC127934867;LOC127934887;LOC127934892;LOC127934919;LOC127934961;LOC127935063;LOC127935110;LOC127935205;LOC127935227;LOC127935264;LOC127935267;LOC127935291;LOC127935298;LOC127935301;LOC127935326;LOC127935392;LOC127935452;LOC127935499;LOC127935516;LOC127935643;LOC127935711;LOC127935746;LOC127935760;LOC127935784;LOC127935790;LOC127935839;LOC127935896;LOC127935901;LOC127935907;LOC127935912;LOC127937315;LOC127937615;LOC127937769;LOC127937811;LOC127937980;LOC127938025;LOC127938062;LOC127938094;LOC127938112;LOC127938113;LOC127938155;LOC127938208;LOC127938225;LOC127938251;LOC127938298;LOC127938320;LOC127938446;LOC127938465;LOC127938469;LOC127938478;LOC127938534;LOC127938542;LOC127938547;LOC127938598;LOC127938625;LOC127938651;LOC127938718;LOC127938724;LOC127938735;LOC127938741;LOC127938778;LOC127938889;LOC127938900;LOC127938918;LOC127938951;LOC127938985;LOC127939009;LOC127939011;LOC127939060;LOC127940504;LOC127940620;LOC127941321;LOC127941333;LOC127941342;LOC127941422;LOC127941437;LOC127941444;LOC127941474;LOC127941501;LOC127941568;LOC127941573;LOC127941595;LOC127941599;LOC127941615;LOC127941669;LOC127941716;LOC127941753;LOC127941784;LOC127941830;LOC127941891;LOC127941909;LOC127941957;LOC127941997;LOC127942020;LOC127942046;LOC127942081;LOC127942104;LOC127942169;LOC127942188;LOC127942263;LOC127942292;LOC127942367;LOC127942410;LOC127942604;LOC127942605;LOC127942738;LOC127942941;LOC127942976;LOC127942978;LOC127942984;LOC127943082;LOC127943097;LOC127943212;LOC127943257;LOC127943264;LOC127943316;LOC127943356;LOC127943362;LOC127943404;LOC127943407;LOC127944153;LOC127944199;LOC127944258;LOC127944265;LOC127944277;LOC127944436;LOC127944438;LOC127944465;LOC127944482;LOC127944510;LOC127944513;LOC127944525;LOC127944567;LOC127944578;LOC127944656;LOC127944657;LOC127944789;LOC127944808;LOC127944820;LOC127944896;LOC127945095;LOC127945112;LOC127945114;LOC127945133;LOC127945830;LOC127945851;LOC127945887;LOC127945897;LOC127945898;LOC127945906;LOC127945923;LOC127945934;LOC127945999;LOC127946143;LOC127946198;LOC127946199;LOC127946237;LOC127946317;LOC127946335;LOC127946364;LOC127946373;LOC127946390;LOC127946393;LOC127946463;LOC127946483;LOC127946533;LOC127946561;LOC127946591;LOC127946600;LOC127946603;LOC127946616;LOC127946642;LOC127946661;LOC127946691;LOC127946837;LOC127946970;LOC127946972;LOC127946978;LOC127947017;LOC127947065;LOC127947128;LOC127947254;LOC127947284;LOC127947287;LOC127947305;LOC127947330;LOC127947335;LOC127947364;LOC127947377;LOC127947760;LOC127947792;LOC127948318;LOC127948336;LOC127948362;LOC127948370;LOC127948379;LOC127948387;LOC127948393;LOC127948507;LOC127948593;LOC127948597;LOC127948702;LOC127948719;LOC127948819;LOC127948839;LOC127948841;LOC127948862;LOC127948900;LOC127948963;LOC127949100;LOC127949154;LOC127949164;LOC127949214;LOC127949236;LOC127949238;LOC127949248;LOC127949288;LOC127949302;LOC127949331;LOC127949372;LOC127949382;LOC127949384;LOC127949431;LOC127949443;LOC127949449;LOC127949507;LOC127949558;LOC127949599;LOC127949601;LOC127949619;LOC127949649;LOC127949684;LOC127949742;LOC127950385;LOC127950474;LOC127950493;LOC127950510;LOC127950517;LOC127950589;LOC127950614;LOC127950633;LOC127950665;LOC127950672;LOC127950949;LOC127950970;LOC127950974;LOC127950996;LOC127951061;LOC127951159;LOC127951160;LOC127951180;LOC127951181;LOC127951221;LOC127951295;LOC127951321;LOC127951398;LOC127951401;LOC127951426;LOC127951484;LOC127951577;LOC127951655;LOC127951676;LOC127951681;LOC127951762;LOC127951781;LOC127951828;LOC127951928;LOC127952039;LOC127952087;LOC127952357;LOC127952381;LOC127952382;LOC127952501;LOC127952553;LOC127952608;LOC127952665;LOC127952697;LOC127952758;LOC127952824;LOC127952826;LOC127952828;LOC127952830;LOC127952870;LOC127952883;LOC127953010;LOC127953225;LOC127953240;LOC127953241;LOC127953343;LOC127953406;LOC127953572;LOC127953577;LOC127953658;LOC127953696;LOC127953758;LOC127953845;LOC127953883;LOC127953902;LOC127955031;LOC127956137;LOC127956237;LOC127956247;LOC127956460;LOC127956461;LOC127956521;LOC127956534;LOC127956543;LOC127956645;LOC127956652;LOC127956658;LOC127956742;LOC127956775;LOC127956780;LOC127956798;LOC127956825;LOC127956840;LOC127956869;LOC127956871;LOC127956875;LOC127956930;LOC127956960;LOC127956984;LOC127957147;LOC127957161;LOC127957185;LOC127957352;LOC127957362;LOC127957401;LOC127957417;LOC127957508;LOC127957549;LOC127957618;LOC127957635;LOC127957685;LOC127957808;LOC127957922;LOC127957930;LOC127957960;LOC127958004;LOC127958010;LOC127958012;LOC127958210;LOC127958229;LOC127958230;LOC127958260;LOC127958321;LOC127958426;LOC127958543;LOC127958633;LOC127958697;LOC127958734;LOC127958759;LOC127958784;LOC127958866;LOC127958982;LOC127959107;LOC127959120;LOC127959164;LOC127959167;LOC127959188;LOC127959250;LOC127959317;LOC127959419;LOC127959444;LOC127959445;LOC127959630;LOC127959744;LOC127959763;LOC127959837;LOC127959978;LOC127960023;LOC127960096;LOC127960104;LOC127960217;LOC127960254;LOC127960912;LOC127961026;LOC127961125;LOC127961282;LOC127961296;LOC127961340;LOC127961347;LOC127961481;LOC127961622;LOC127961697;LOC127961812;LOC127961875;LOC127961884;LOC127962087;LOC127962112;LOC127962146;LOC127962218;LOC127962231;LOC127962234;LOC127962242;LOC127962281;LOC127962458;LOC127962484;LOC127962576;LOC127962577;LOC127962597;LOC127962617;LOC127962624;LOC127962690;LOC127962864;LOC127962925;LOC127962931;LOC127962955;LOC127963074;LOC127963134;LOC127963152;LOC127963193;LOC127963320;LOC127963387;LOC127963415;LOC127963451;LOC127963454;LOC127963597;LOC127963613;LOC127963673;LOC127963724;LOC127963746;LOC127963831;LOC127963846;LOC127963889;LOC127963906;LOC127963924;LOC127964184;LOC127964237;LOC127964249;LOC127964368;LOC127964383;LOC127964454;LOC127964505;LOC127964598;LOC127964620;LOC127964796;LOC127964816;LOC127964860;LOC127964926;LOC127965051;LOC127965067;LOC127965069;LOC127965187;LOC127965193;LOC127965220;LOC127965230;LOC127965250;LOC127965396;LOC127965402;LOC127965599;LOC127965603;LOC127966150;LOC127966242;LOC127966256;LOC127966334;LOC127966336;LOC127966378;LOC127966485;LOC127966545;LOC127966576;LOC127966605;LOC127966615;LOC127966650;LOC127966711;LOC127966751;LOC127966805;LOC127966815;LOC127966834;LOC127966878;LOC127967827;LOC127967859;LOC127968090;LOC127968114;LOC127968118;LOC127968168;LOC127968249;LOC127968320;LOC127968321;LOC127968325;LOC127968354;LOC127968368;LOC127968382;LOC127968386;LOC127968441;LOC127968444;LOC127968472;LOC127968495;LOC127968521;LOC127968530;LOC127968547;LOC127968574;LOC127968596;LOC127968641;LOC127968670;LOC127968746;LOC127968805;LOC127968816;LOC127968822;LOC127968867;LOC127968876;LOC127968879;LOC127968880;LOC127968965;LOC127969002;LOC127969008;LOC127969043;LOC127969047;LOC127969060;LOC127969067;LOC127969081;LOC127969083;LOC127969116;LOC127969153;LOC127969156;LOC127969200;LOC127969410;LOC127969450;LOC127969498;LOC127969502;LOC127969504;LOC127969506;LOC127969548;LOC127969634;LOC127969648;LOC127969715;LOC127969910;LOC127969918;LOC127969921;LOC127969936;LOC127970028;LOC127970062;LOC127970070;LOC127970078;LOC127970086;LOC127970087;LOC127970132;LOC127970194;LOC127970226;LOC127970236;LOC127970243;LOC127970325;LOC127970471;LOC127970523;LOC127970576;LOC127970586;LOC127970650;LOC127970654;LOC127970713;LOC127970736;LOC127970764;LOC127970766;LOC127970787;LOC127970790;LOC127970881;LOC127970916;LOC127970945;LOC127970994;LOC127971059;LOC127971102;LOC127971103;LOC127971166;LOC127971323;LOC127971372;LOC127971397;LOC127971473;LOC127971607;LOC127971616;LOC127971664;LOC127971830;LOC127971846;LOC127971868;LOC127971951;LOC127971964;LOC127971991;LOC127972261;LOC127972272;LOC127972598;LOC127972628;LOC127972736;LOC127972777;LOC127972786;LOC127972800;LOC127972826;LOC127972851;LOC127972953;LOC127972956;LOC127972975;LOC127973002;LOC127973004;LOC127973019;LOC127973133;LOC127974340;LOC127974356;LOC127974439;LOC127974462;LOC127974552;LOC127974571;LOC127974611;LOC127974630;LOC127974714;LOC127974752;LOC127974775;LOC127974817;LOC127974891;LOC127974905;LOC127974969;LOC127975011;LOC127975128;LOC127975161;LOC127975191;LOC127975300;LOC127975306;LOC127975352;LOC127975419;LOC127975424;LOC127975436;LOC127975447;LOC127975500;LOC127975788;LOC127975824;LOC127975837;LOC127975844;LOC127976072;LOC127976181;LOC127976192;LOC127976206;LOC127976272;LOC127976278;LOC127976319;LOC127976368;LOC127976379;LOC127976380;LOC127976406;LOC127976429;LOC127976448;LOC127976496;LOC127976580;LOC127976705;LOC127976756;LOC127976792;LOC127976846;LOC127976937;LOC127976938;LOC127977011;LOC127977117;LOC127977150;LOC127977173;LOC127977302;LOC127977307;LOC127977327;LOC127977329;LOC127977491;LOC127977525;LOC127977552;LOC127977650;LOC127977654;LOC127977667;LOC127977674;LOC127977724;LOC127977759;LOC127977766;LOC127977793;LOC127977802;LOC127977887;LOC127977911;LOC127978543;LOC127978550;LOC127978574;LOC127978602;LOC127978603;LOC127978619;LOC127978687;LOC127978743;LOC127978744;LOC127978745;LOC127978751;LOC127978869;LOC127979024;LOC127979037;LOC127979143;LOC127979144;LOC127979257;LOC127979261;LOC127979272;LOC127979337;LOC127979340;LOC127979428;LOC127979438;LOC127979441;LOC127979470;LOC127979542;LOC127979627;LOC127979660;LOC127979695;LOC127979697;LOC127979756;LOC127980481;LOC127980937;LOC127981574;LOC127983482;LOC127983709;LOC127983723;LOC127983726;LOC127983785;LOC127983802;LOC127983857;LOC127983864;LOC127983883;LOC127983908;LOC127983970;LOC127983997;LOC127984001;LOC127984023;LOC127984039;LOC127984062;LOC127984082;LOC127984097;LOC127984239;LOC127984273;LOC127984289;LOC127984368;LOC127984373;LOC127984389;LOC127984425;LOC127984484;LOC127984555;LOC127985396;LOC127985552;LOC127985635;LOC127985700;LOC127985742;LOC127985809;LOC127985815;LOC127985818;LOC127985860;LOC127985936;LOC127985996;LOC127986061;LOC127986081;LOC127986103;LOC127986105;LOC127986234;LOC127986417;LOC127986450;LOC127986479;LOC127986611;LOC127986663;LOC127986854;LOC127987380;LOC127987557;LOC127987902;LOC127987904;LOC127988177;LOC127988194;LOC127988294;LOC127988398;LOC127988514;LOC127988564;LOC127988592;LOC127989869;LOC127990013;LOC127990085;LOC127990195;LOC127990259;LOC127994701;LOC127995840;LOC127996214;LOC127996532;LOC127996674;LOC127997215;LOC127997241;LOC127997257;LOC127998171;LOC127998501;LOC127998847;LOC128000062;LOC128000386;LOC128003616;LOC128003653;LOC128005907;LOC128006332;LOC128006545;LOC128006905;LOC128008033;LOC128008389;LOC128008693;LOC128010458;LOC128010795;LOC128011039;LOC128011054;LOC128011284;LOC128011321;LOC128011328;LOC128011330;LOC128011340;LOC128011394;LOC128011414;LOC128011497;LOC128011513;LOC128011525;LOC128011548;LOC128011593;LOC128011631;LOC128011683;LOC128011735;LOC128011794;LOC128011902;LOC128011988;LOC128011999;LOC128012045;LOC128012062;LOC128012085;LOC128012157;LOC128012205;LOC128012820;LOC128012864;LOC128012903;LOC128012942;LOC128012998;LOC128013009;LOC128013018;LOC128013202;LOC128013219;LOC128013227;LOC128013350;LOC128013383;LOC128013386;LOC128013715;LOC128013749;LOC128013880;LOC128013916;LOC128013938;LOC128013979;LOC128013993;LOC128013999;LOC128014000;LOC128014128;LOC128014164;LOC128014211;LOC128014222;LOC128014233;LOC128014238;LOC128014293;LOC128014294;LOC128014314;LOC128014338;LOC128014351;LOC128014365;LOC128014523;LOC128014585;LOC128014593;LOC128014608;LOC128014631;LOC128014632;LOC128014717;LOC128014721;LOC128014723;LOC128014845;LOC128014858;LOC128014882;LOC128014904;LOC128014907;LOC128014920;LOC128014921;LOC128014951;LOC128015019;LOC128015133;LOC128015374;LOC128015383;LOC128015398;LOC128015473;LOC128015476;LOC128015541;LOC128015550;LOC128015591;LOC128015614;LOC128015619;LOC128015655;LOC128015675;LOC128015729;LOC128015737;LOC128015738;LOC128015759;LOC128015797;LOC128015833;LOC128015839;LOC128015842;LOC128015848;LOC128015849;LOC128015869;LOC128015912;LOC128015941;LOC128015952;LOC128016035;LOC128016045;LOC128016067;LOC128016079;LOC128016127;LOC128016150;LOC128016151;LOC128016152;LOC128016157;LOC128016160;LOC128016161;LOC128016169;LOC128016199;LOC128016216;LOC128016476;LOC128016482;LOC128016493;LOC128016590;LOC128016617;LOC128016624;LOC128016684;LOC128016710;LOC128016722;LOC128016747;LOC128016780;LOC128016800;LOC128016826;LOC128016833;LOC128016874;LOC128016875;LOC128016894;LOC128016946;LOC128016998;LOC128017036;LOC128017058;LOC128017117;LOC128017122;LOC128017129;LOC128017131;LOC128017141;LOC128017148;LOC128017205;LOC128017261;LOC128017279;LOC128017280;LOC128017315;LOC128017361;LOC128017428;LOC128017560;LOC128017584;LOC128017738;LOC128017774;LOC128017805;LOC128018067;LOC128018138;LOC128018189;LOC128018190;LOC128018193;LOC128018204;LOC128018332;LOC128018348;LOC128018416;LOC128018420;LOC128018450;LOC128018451;LOC128018477;LOC128018499;LOC128018522;LOC128018560;LOC128018585;LOC128018599;LOC128018605;LOC128018678;LOC128018736;LOC128018742;LOC128018754;LOC128018755;LOC128018763;LOC128018805;LOC128018815;LOC128018821;LOC128018827;LOC128018835;LOC128018858;LOC128018865;LOC128018892;LOC128018915;LOC128018932;LOC128018954;LOC128019032;LOC128019167;LOC128019172;LOC128019367;LOC128019430;LOC128019460;LOC128019474;LOC128019480;LOC128019522;LOC128019545;LOC128019560;LOC128019575;LOC128019593;LOC128019670;LOC128019693;LOC128019711;LOC128019713;LOC128019738;LOC128019748;LOC128019798;LOC128019824;LOC128019842;LOC128020012;LOC128020019;LOC128020024;LOC128020027;LOC128020083;LOC128020094;LOC128020119;LOC128020140;LOC128020685;LOC128020715;LOC128020735;LOC128020764;LOC128020824;LOC128020826;LOC128020842;LOC128020888;LOC128020916;LOC128020920;LOC128020930;LOC128020947;LOC128020950;LOC128020989;LOC128020997;LOC128021092;LOC128021116;LOC128021179;LOC128021187;LOC128021250;LOC128021256;LOC128021261;LOC128021357;LOC128021375;LOC128021385;LOC128021437;LOC128021546;LOC128021551;LOC128021639;LOC128021938;LOC128021947;LOC128021948;LOC128021968;LOC128022021;LOC128022023;LOC128022024;LOC128022025;LOC128022045;LOC128022101;LOC128022152;LOC128022181;LOC128022217;LOC128022218;LOC128022271;LOC128022277;LOC128022339;LOC128022343;LOC128022347;LOC128022384;LOC128022427;LOC128022431;LOC128022441;LOC128022539;LOC128022581;LOC128022638;LOC128022703;LOC128023247;LOC128024411;LOC128024944;LOC128024948;LOC128024966;LOC128024968;LOC128024994;LOC128025017;LOC128025020;LOC128025107;LOC128025110;LOC128025111;LOC128025117;LOC128025151;LOC128025170;LOC128025185;LOC128025193;LOC128025230;LOC128025333;LOC128025335;LOC128025353;LOC128025371;LOC128025376;LOC128025377;LOC128025379;LOC128025382;LOC128025388;LOC128025400;LOC128025412;LOC128025422;LOC128025432;LOC128025463;LOC128025508;LOC128025540;LOC128025548;LOC128025567;LOC128025596;LOC128025799;LOC128025894;LOC128025910;LOC128025925;LOC128025955;LOC128025973;LOC128025976;LOC128025987;LOC128025999;LOC128026046;LOC128026048;LOC128026091;LOC128026106;LOC128026129;LOC128026136;LOC128026169;LOC128026194;LOC128026195;LOC128026196;LOC128026199;LOC128026211;LOC128026223;LOC128026226;LOC128026256;LOC128026265;LOC128026307;LOC128026346;LOC128026348;LOC128026365;LOC128026402;LOC128026486;LOC128026497;LOC128026503;LOC128026638;LOC128026677;LOC128026703;LOC128026724;LOC128026731;LOC128026737;LOC128026787;LOC128026837;LOC128026913;LOC128026932;LOC128026941;LOC128026961;LOC128026964;LOC128026980;LOC128026988;LOC128027020;LOC128027027;LOC128027154;LOC128027167;LOC128027224;LOC128027262;LOC128027266;LOC128027293;LOC128027302;LOC128027303;LOC128027304;LOC128027309;LOC128027313;LOC128027327;LOC128027370;LOC128027374;LOC128027377;LOC128027504;LOC128027518;LOC128027532;LOC128027560;LOC128027570;LOC128027612;LOC128027620;LOC128027622;LOC128027693;LOC128027710;LOC128027715;LOC128028586;LOC128028697;LOC128028698;LOC128028704;LOC128028913;LOC128028951;LOC128028954;LOC128029037;LOC128029088;LOC128029091;LOC128029100;LOC128029104;LOC128029162;LOC128029179;LOC128029219;LOC128029224;LOC128029266;LOC128029333;LOC128029339;LOC128029358;LOC128029377;LOC128029418;LOC128029477;LOC128029539;LOC128029997;LOC128030025;LOC128030091;LOC128030176;LOC128030206;LOC128030294;LOC128030316;LOC128030323;LOC128030350;LOC128030407;LOC128030424;LOC128030463;LOC128030479;LOC128030482;LOC128030487;LOC128030506;LOC128030507;LOC128030567;LOC128030674;LOC128030683;LOC128030703;LOC128030734;LOC128030794;LOC128030807;LOC128030863;LOC128030892;LOC128030913;LOC128030987;LOC128030988;LOC128031034;LOC128031080;LOC128031088;LOC128031115;LOC128031117;LOC128031225;LOC128031377;LOC128031431;LOC128031446;LOC128031492;LOC128031657;LOC128031660;LOC128031662;LOC128031663;LOC128031682;LOC128031727;LOC128031743;LOC128031778;LOC128031788;LOC128031794;LOC128031811;aacs;aadat;aanat1;aasdhppt;aass;abcb4;abcb7;abcc12;abcd1;abcd3a;abcd4;abcf1;abcg5;abcg8;abhd10a;abhd10b;acaca;acad11;acadl;acads;acat2;aclya;acmsd;acot20;acot8;acot9.2;acox1;acoxl;acp5b;acsf3;acvr2ab;adam11;adat2;adh5l;adi1;adpgk2;adprm;afg3l1;afmid;agla;agmat;agxt2;aifm2;aipl1;ak2;akr1a1a;alad;alas1;aldh1l2;aldh6a1;aldh9a1b;alg11;alg9;alp3;alpk2;amt;apobec2b;aqr;arel1;arf2a;arf6b;arhgap35a;arhgap5;arl4aa;arl6;as3mt;ascc3;asmtl;atad1a;atad1b;atg4da;atp10b;atp13a1;atp13a2;atp2a2b;atp5f1b;atp5f1c;atp5fa1;atp5mf;atp7b;atxn3;b3galt4;b4galt4;bckdha;bco2a;bco2b;bdh2;bms1;brap;btd;bud23;c1galt1lb;ca12;cad;camk1db;camkk1b;cars1;casp7;cct2;cct4;cct5;cdc42l2;cdipt;cdk16;cdk4;cdk5rap1;cds1;cel.2;cela1.6;cerk;chac2;chchd4b;chst10;ckmb;clpp;clpxb;cmpk;colgalt1a;comta;coq3;coq5;coq7;cpa4;cpb1;crebbpa;crls1;cryz;cs;csnk1g2b;ctrb.3;ctsbb;ctsf;ctsla;ctu2;dapk2a;dapk2b;ddx19a;ddx21;ddx24;ddx27;ddx56;ddx6;dera;desi1b;dgat2;dhodh;dhps;dhrs7;dhrs9;dhrsx;dhtkd1;dhx29;dhx30;dhx36;dhx37;dhx58;dis3;dis3l2;dlat;dmgdh;dnah3;dnase1;dnm1l;dnmt3bb.1;dohh;dpagt1;dph2;dph6;dpy19l1l;drg2;dtd1;dtwd1;dus1l;dus2;dusp1;dusp12;dusp2;dusp22b;dusp27;dusp7;dync1h1;ebp;ebpl;ece2a;ech1;echdc3;echs1;eci1;edem1;eef2b;eefsec;eif2ak1;eif2ak4;eif4a1a;eif4a1b;eif4a2;eif5b;ela2;ela2l;ela3l;elovl5;elovl6;elovl8a;endog;endou;enosf1;entpd4;entpd5b;ephx5;epm2a;eprs1;ercc3;ero1b;etfa;etfb;eya2;f10;f7l;f9b;fads2;fahd1;fam20b;fam20cl;fars2;farsa;faxdc2;fbxo30a;fdft1;fdps;fech;fgfrl1a;fh;fhit;fkbp11;fkbp14;fkbp1aa;fkbp2;fkbp3;flt4;foxred1;fpgs;frrs1a;ftsj1;ftsj3;fuom;g6pc1a.2;g6pc3;galcb;galm;galt;gamt;ganaba;gars1;gart;gatb;gba;gcat;gch1;gda;gde1;gdpgp1;gfer;gfm1;ggctb;ggcx;ggh;ggps1;gk5;glb1l;glceb;glt1d1;glt8d1;gmppab;gmppb;gna14a;gnal2;gnpat2;gnpnat1;got2a;gpat3;gpt2;gpx4a;gpx4b;grhpra;gspt1;gss;gstt1a;gtpbp1;gtpbp1l;gtpbp2a;gusb;gxylt1a;hadh;hadhaa;hars;hbs1l;hdac11;hddc2;hectd2;hephl1a;herc4;hint1;hipk3a;hkdc1;hmbsa;hmgcra;hmgcrb;hmgcs1;hpdl;hpgd;hpn;hs2st1b;hs3st3b1a;hs3st3b1b;hs6st1a;hsc70;hsd17b1;hsd17b4;hsd17b7;hsd17b8;hsp90b1;hspa14;hspa8;hspa9;htra3b;hyi;iars1;idh1;idi1;ift27;ighmbp2;ilkap;ilvbl;ipmka;isg20l2;iyd;jmjd7;kalrna;kdm5a;kdm6a;kdsr;kif3b;lap3;las1l;lcmt2;ldah;lhpp;lipca;lipea;lipf;lipg;lonp1;loxl1;loxl4;lpcat3;lpin1b;lrrk2;lss;lypla1;lypla2;lyplal1;macrod1;mao;map2k1;mapk12a;masp1;mast3a;mast3b;mat2aa;mat2ab;mat2al;mboat2a;mbtps2;mcee;mcmdc2;mdh1ab;mdn1;mdp1;me1;mecr;mest;metap2a;mettl17;mettl22;mettl5;mettl8;mgat5;mgst1.1;mgst1.2;mgst2;mgst3a;miox;mknk1;mmab;mmachc;mmut;mocos;mocs3;mpg;mppe1;mpst;mrm1;mrm3b;msrb1a;mst1;mthfd1b;mthfd1l;mthfd2;mthfs;mtif2;mtor;mtr;mvda;mxe;myo1d;myorg;n6amt1;naa20;nadsyn1;nae1;nansa;napepld;naprt;nars2;nat15;nat16l;nat8;nat9;ndst1a;nedd4l;nim1ka;nit1;nme4;nme5;nop2;nots;npr1b;nsun2;nsun5;ntmt1;nudt12;nudt2;nudt6;nus1;nvl;odc1;ogfod2;ogg1;p3h2;pank1a;paplnb;papss2b;park7;pbld;pcbd1;pck1;pcmt;pcsk7;pcyt1ab;pcyt1bb;pde4ba;pdhb;pdhx;pdia2;pdia5;pdia6;pdp2;pdss2;pdxdc1;pdxp;pecr;peli1b;pemt;pex1;pex12;pex6;pfkfb3;pgd;pgls;pglyrp6;pgpep1;phkg2;pip4p1a;pip5k1ca;pipox;pisd;pla2g12a;pla2g3;plex9.1;plod3;plpp6;pm20d1.2;pms2;pmt;pnpla6;poglut2;poglut3;polg;polm;polr1a;polr1b;polr1d;polr2h;polr3a;polr3b;ppef2a;ppiaa;ppiab;ppm1la;ppp1cc;prcp;prdx3;prdx6;prkaa2;prkn;prmt1;prmt3;prodh2;prodha;proza;prpf8;prpsap2;prune;psen2;psph;ptdss2;ptenb;ptgesl;ptpdc1a;ptpn11a;ptprna;ptprq;ptprz1b;ptrh1;pts;pus7;pus7l;pycr1a;pyroxd2;qpctla;rab18b;rab1ab;rab1ba;rab28;rab31;rab39bb;rab43;rab5ab;rab6a;rabggtb;rabl3;ralab;rarres3l;rbks;rdh10b;retsat.2;rexo4;rffl;rfng;rfx1b;rhbdd1;rhebl1;rhoab;rhoac;rhocb;riok1;rnaseka;rnasel3;rnaset2l;rnd1a;rnd2;rnf139;rnf167;rnf180b;rnf185;rnf217;rnft1;rpe;rps6ka4;rps6kb1a;rps6kl1;rpusd4;rragcb;rrp8;rsad1;rspry1;rtcb;rxylt1;samd8;sar1aa;sars2;sat2b;scd;scp2a;scrn3;scyl1;sdhb;sdr16c5b;sdr42e1;sdsl;sec11a;selenof;selenoi;selenot1a;selenot1b;senp5;sepsecs;septin10;sgk2b;sgpp1b;si:ch1073-429i10.1;si:ch211-223a10.1;si:ch211-236h17.3;si:ch211-257p13.3;si:ch211-93g23.2;si:ch73-14h1.2;si:ch73-335l21.2;si:ch73-375g18.1;si:dkey-10o6.2;si:dkey-199f5.8;si:dkey-21c1.4;si:dkey-85k7.12;siae;sik1;slc27a2a;smpd5;smpdl3a;smug1;sod1;sord;spam1;spata5;spra;sprtn;srm;srms;st3gal3b;st8sia4;stk25a;stt3a;stub1;styx;suclg1;suclg2;sult1st5;sult1st6;suox;supv3l1;tap1;tap2t;tatdn1;tbck;tbxas1;tdo2b;terfa;tfb1m;tgm1l1;thtpa;thumpd3;tigara;tigarb;tkfc;tm7sf2;tmem129;tmem68;tmx2b;tnfaip3;top3a;tor1;tor2a;tp53i3;tp53rk;tpi1b;tpk1;tpst1;traf6;trmt10c;trmt13;trmt61b;trnt1;trub2;tsen2;tsr1;ttc41;txn2;txndc17;txnrd2.2;tymp;tyw3;tyw5;uap1;ube2b;ube2d1b;ube2e2;ube2g1b;ube2r2;ubiad1;ubr3;uck1;uck2b;ufl1;ugt5e1;unm_hu7910;uox;upp2;urad;uraha;usp40;uxs1;vkorc1;wrnip1;xpnpep3;yars2;zcchc4;zdhhc12a;zdhhc21;zgc:101569;zgc:101765;zgc:103586;zgc:113333;zgc:113516;zgc:136971;zgc:152774;zgc:153031;zgc:153169;zgc:162171;zgc:174895;zgc:194209;zgc:56622;zgc:66484;zgc:77439;zmp:0000001048;znf598
